NO_REGIAO,NO_UF,NO_MUNICIPIO,NO_ENTIDADE,IN_INTERNET_ALUNOS,QT_TABLET_ALUNO,IN_LABORATORIO_INFORMATICA,IN_BIBLIOTECA,IN_ALIMENTACAO,IN_REFEITORIO,IN_AGUA_POTAVEL,IN_ENERGIA_REDE_PUBLICA,IN_ESGOTO_REDE_PUBLICA,IN_BANHEIRO,IN_QUADRA_ESPORTES
Sudeste,São Paulo,São Paulo,EMEF MOISES ELIAS DE SOUZA TTE,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV ISAURA RIBEIRO MARTINS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART COLEGIO BELLATRIX I E I,Não,0.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV DAMARIS CASTILHO III,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,ADHEMAR BATISTA HEMERITAS PROF ETEC,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,TIQUATIRA ETEC,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEMEI PARQUE DO LAGO,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV SHALLOM,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV RECANTO FELIZ,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF HELINA COUTINHO LOURENCO ALVES PROFESSORA,Sim,16.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF CELIA REGINA ANDERY BRAGA PROF,Não,13.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEF BARTOLOMEU CAMPOS DE QUEIROS,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEI JARDIM PREMIANO,Não,3.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEI PARQUE COCAIA II,Não,60.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV CIRANDINHA DAS ROSAS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF MARIA APARECIDA MAGNANELLI FERNANDES PROFA,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV GIRASSOL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV HAYDEE BARRETO FERRARA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PINGUIM DE MOCHILA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CRISTINA DE CASTRO PAES PROFESSORA,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART PROBEN CENTRO EDUCACIONAL,Não,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV LUZ DA SABEDORIA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ETEC DE HELIOPOLIS,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART APRENDIZ NUCLEO DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART ACONCHEGO ESCOLA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART REZENDE,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,ESC PART ESPACO BRINCAR,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CR P CONV BRINCAR PARA CRESCER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR AUTA DE SOUZA,Não,10.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV RAFA GIRE II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CONSTRUINDO O SABER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV NOVO AMANHECER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR CAMPOS ELISEOS I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV YAHWE NISSI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SMILES,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ADONAI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV NOSSA SENHORA DO CAMINHO II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV KANOE,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CR P CONV IGEVE GUAIANASES RUBI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,GIROFLE GIROFLA CENTRO DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ESPACO KAIROS VI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV INOVACAO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PODER E QUERER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR JOSE NELSON DE OLIVEIRA E FREITAS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JULIO FRANCISCO DE SOUZA II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VIGILANTES DO FUTURO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ESTRELINHA FELIZ,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,RAMA II COLEGIO,Sim,0.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV ANNABEL FORMIGA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ROSA INES BORNIA MOREIRA PROFESSORA,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV GUSTAVO DE SOUZA DORIGHELLO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JARDIM HELICONIA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CEI INDIR VILA NOVA ESPERANCA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART CARINHA SUJA,Não,6.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,NAIR OLEGARIO CAJUEIRO,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,AGENOR DE MIRANDA ARAUJO NETO CAZUZA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,SITIO CONCEICAO,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,AFAM COLEGIO UNIDADE SAO MIGUEL,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV DANDINHA III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,SAO MATEUS ESCOLA TECNICA ESTADUAL,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,GERMINARE ESCOLA,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV IASHUA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PEDRO XAVIER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SEMENTES DO FUTURO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV BOAVENTURA I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VOVO LIDIA II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,UIRAPURU ESCOLA TECNICA ESTADUAL,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,JARDIM ANGELA ESCOLA TECNICA ESTADUAL,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ANJO RAFAELA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,JARAGUA ESCOLA TECNICA ESTADUAL,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV ESPACO KAIROS X,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VO NICE III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV LAR GERACAO FUTURO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,FERNANDO DE ALMEIDA COLEGIO EDUCACAO INFANTIL E FUNDAMENTAL,Sim,2.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV VO NICE II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PRISCILLA TELLES SIQUEIRA BALOTTA DE OLIVEIRA V,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,RAPOSO TAVARES ETEC,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,PAULISTANO ETEC,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEI INDIR UNIAO DE VILA NOVA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VICENTE MACHADO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEPAM ETEC,Sim,0.0,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,PARQUE BELEM ETEC,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR BRINCANDO E APRENDENDO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV IGEVE GUAIANASES RABACAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,COLEGIO SINTONIA,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ALVES E FREITAS COLEGIO,Sim,1.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,GILDO MARCAL BEZERRA BRANDAO ETEC,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,THAMY COLEGIO,Não,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF JOSE CARLOS NICOLETO - ZITO PROFESSOR,Não,5.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,AVIVA DESENVOLVIMENTO INFANTIL,Não,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ABDIAS DO NASCIMENTO ETEC,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,JARDIM DAS LETRAS CENTRO RECREATIVO,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,HENRI WALLON COLEGIO,Sim,1.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CAMINHO DO SABER COLEGIO,Sim,15.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV PEQUENO PRINCIPE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART HELENA LUBIENSKA,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV DONA BARATINHA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,LIRIO DO VALE COLEGIO,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV QUERUBIM,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CRESCER E APRENDER,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,CR P CONV PRISCILLA TELLES SIQUEIRA BALOTTA DE OLIVEIRA IX,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ASAS DA VIDA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ESTRELINHAS DO FUTURO II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV MUNDO DOS SONHOS II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,TREMEMBE COLEGIO,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART CORACAO VALENTE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ESPACO KAIROS IX,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ACOLHER II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JARDIM DO CEDRO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VILMA FLOR,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VOVO OLINDA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,BUILDERS EDUCACAO BILINGUE,Sim,2.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,BRIGHT KIDS EDUCACAO BILINGUE,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV ESTACAO CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VILA NANCY,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CRI-ACAO II - ILHA BELA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CAMINHANDO PARA O FUTURO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR VILA MEDEIROS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,BRASILEIRO ISLAMICO COLEGIO,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,AUGUSTO RAMOS COLEGIO,Sim,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,TRILHA ENSINO FUNDAMENTAL I,Sim,6.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,MAXLUNO COLEGIO,Sim,2.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,GUARACY NOVA ERA COLEGIO EDUCACIONAL,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV ANGELINA,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART LAPIS DE COR CENTRO DE CULTURA E LAZER,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PEQUENOS PASSOS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,LEMOS SANTOS COLEGIO,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV DOCE MEL III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CAROLINA MARIA DE JESUS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,BERNARDES INSTITUTO EDUCACIONAL,Sim,1.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV CRESCER E APRENDER II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,MARIA MARIA ESCOLA,Sim,1.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,MANIA DE APRENDER CENTRO EDUCACIONAL,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART TEDDYHAUS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,EMEF MARIA APARECIDA RODRIGUES CINTRA PROFA,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,EMEI UNIAO DE VILA NOVA I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV MARIA DE LOURDES DA SILVA XAVIER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VO NICE I,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ARTE DE BRINCAR,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV ENCANTADO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SABERES ETERNO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR ITAJUIBE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV GIRASSOL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,BE LIVING ESCOLA UNIDADE JARDINS,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART RECANTO DOS ANJOS DOURADOS,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,AGAPE COLEGIO,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV VOVO FATIMA II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SOL RADIANTE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART NOSSO MUNDO,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV FLOR DE LIS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV JULIO FRANCISCO DE SOUZA III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PEQUENA ISADORA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CEI INDIR MAE DO BOM CONSELHO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CANTINHO DOS MIMOS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV CASA DA CRIANCA FELIZ II,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV PIO PE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV QUERUBINS DA VITORIA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,INTERARTE COLEGIO,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CR P CONV DOCE INFANCIA III,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV SERELEPE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,MARILIA SANTOS CARVALHO DE POLILLO PROFESSORA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,BERNARDO O HIGGINS DOM,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,ESC PART AQUARELA NUCLEO DE RECREACAO INFANTIL,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,ESC PART PORTINHA ENCANTADA,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,ESC PART SOL NASCENTE COLEGIO,Não,3.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESCOLA AQUARELA DO BRASIL,Sim,8.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESC PART VER CRESCER,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,São Paulo,ESCOLA ECONVIVENCIA,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ESTELA MARIS RECANTAO ENCANTADO COLEGIO,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,ABC COLORIDO ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,VERANEIO COLEGIO,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,SHEKINAH ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,PROJETO VIVER COLEGIO,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,São Paulo,CEI INDIR GEORGE LIAN,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,São Paulo,CR P CONV NOVO FLORESCER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
